Identifier	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	RIBO_FC	RIBO_padj	RNA_FC	RNA_padj
ENSG00000174827	1.74952103450088	-0.981613058854774	1.90624703938339	-0.514945355231761	0.606591205803404	NA	0.00459966719679351	NA	0.0910051065135506	0.350540292208601
ENSG00000117281	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000265491	462.067170567344	0.0841025424767365	0.233757202028045	0.359785887866018	0.719007257329184	0.924998140870026	-0.0816610095425204	0.74894017765139	-0.172344186658483	0.379542132892441
ENSG00000186141	843.986848853903	-0.0649683916024833	0.123461335699163	-0.526224596830791	0.598732166019302	0.875295450013212	-0.0422465730957146	0.871775789268711	0.00597456970853799	0.98454937002082
ENSG00000186364	27.0526489395732	0.945256052021094	0.744358836854703	1.26989296723511	0.204122758633607	NA	0.0462095881375854	0.629029280832713	-0.00835658926180552	0.981668064488591
ENSG00000131788	649.685022325905	-0.138199700257116	0.265978893218751	-0.519588974089967	0.603350084607504	0.876922307234999	0.100480779566515	0.679475390446521	0.188414435528669	0.395405939647858
ENSG00000198483	21.4046548347083	-0.287438534686994	1.0391820142349	-0.276600759779913	0.7820866812322	NA	-0.0774798991532459	0.393020384471542	-0.085776648742385	0.435486604662405
ENSG00000143127	11.0961124158715	-0.753452349680336	0.955603152122962	-0.788457371667801	0.430429223756325	NA	-0.00516931270069398	NA	0.137518322195821	0.523936131548155
ENSG00000131779	462.443742504338	0.158741215447563	0.174365300332988	0.910394528867915	0.362614482044942	0.755250459473953	0.028359763002898	0.929264783006306	-0.0817739501832337	0.720338289346144
ENSG00000265241	429.653518777269	0.084393776412026	0.158597608995515	0.532125149594231	0.594639319841954	0.873969695329563	0.0808761415082344	0.744072923545508	0.0276666360443106	0.916778078310206
ENSG00000280778	76.2994127210145	-0.0100197951623667	0.309390962904589	-0.0323855456807789	0.974164589318326	NA	-0.114259835175185	0.584564086571348	-0.276001067331375	0.185833499581449
ENSG00000271601	399.858692915329	-0.00416710192683084	0.209893789270356	-0.0198533836628361	0.984160332254801	0.997853965837079	-0.195775461431542	0.284070144603308	-0.144541890392724	0.516266022731368
ENSG00000272031	41.5613775925652	-0.713361822135757	0.74362137799348	-0.959307845695113	0.337403684094344	NA	-0.176951528172605	0.101717479536174	-0.503852175234397	0.102135173015632
ENSG00000121851	304.981545499485	0.212306904758952	0.241707542161561	0.878362763777735	0.379746885010472	0.767803142420226	-0.0646362572811743	0.807458869760514	-0.29528861143352	0.0972283872349806
ENSG00000265972	2296.96374416901	-0.0876937674026163	0.240235688935918	-0.365032222277383	0.715087353520375	0.922907917931028	-0.229121004891021	0.256389443354855	-0.141885612971852	0.513034193418964
ENSG00000168509	0.162773985496038	0.8300915403878	6.11930961854462	0.135651175072462	0.892097047467481	NA	0.00424862186363466	NA	-0.00245468839658012	NA
ENSG00000271425	10.0677265330854	-2.07573673188803	1.461982150114	-1.4198099010485	0.155663031700107	NA	-0.00896117004177156	NA	-0.0578369130098109	0.775596702458364
ENSG00000213240	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000264343	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000270339	0.500529214030749	0.999876321810145	4.0210995480427	0.248657440549275	0.803625772449705	NA	0.00653136198873198	NA	-0.000127609794226522	NA
ENSG00000268043	27.6849497830547	0.721267434132628	0.946826435803949	0.761773654450407	0.446195106922248	NA	0.00644457613178598	NA	0.0364721695506985	0.884289220635428
ENSG00000131791	417.052869387957	0.445852758798041	0.190073985426162	2.34568006662459	0.0189924021508602	0.284438089098019	0.378958062577521	0.0273503504647006	-0.00134369412181909	0.997115113870798
ENSG00000131781	35.6819427610036	0.268356787264885	0.519667193693317	0.516401247801794	0.605574194462527	NA	0.0203840809156998	0.929937473224869	-0.0359588941539836	0.887642438600491
ENSG00000131778	861.269533240181	0.113272845091738	0.139546385830617	0.811721811478731	0.416951275854506	0.788092426293533	-0.114223637200089	0.601412565658795	-0.256433082898587	0.0512964708448992
ENSG00000116128	182.066801404058	-0.270923312386667	0.375740556758313	-0.72103824703952	0.470885983226454	0.822529494877336	-0.0644042396873596	0.790239369023594	0.0256670728233851	0.933873998925592
ENSG00000162836	111.04921656683	-0.297112608121541	0.426721603472414	-0.696268025110073	0.486260993626868	NA	-0.00144665472984826	0.99755891989139	0.112746011769164	0.622985341466715
ENSG00000265107	11.2833467200734	0.237408501465516	1.92763359363513	0.12316059558695	0.901979928117819	NA	0.0220271078492772	0.744072923545508	0.0232453149827223	0.772407633603027
ENSG00000121634	0.174217412581892	-1.83241507720445	6.11031830333839	-0.299888645114168	0.764262095833984	NA	-0.00694265061579393	NA	NA	NA
ENSG00000188092	8.72292470313836	-0.13322486543063	0.873029301822816	-0.152600680357998	0.878713188436092	NA	-0.0127204048151958	NA	-0.107776496247105	0.600717101290271
ENSG00000263956	17.8520016363219	0.641037659488786	1.24568258215566	0.514607548240312	0.606827289395804	NA	0.0057431934585157	NA	0.0755990161445957	0.740589244793589
ENSG00000280649	3.668478661758	0.876170369960106	1.49874330507791	0.584603358688273	0.558814448792599	NA	0.00985032494788956	NA	0.0448654841662631	0.789115598344182
ENSG00000236334	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000270629	14.9022016297105	-1.63813889189014	1.29430127513401	-1.26565500889314	0.205636622583383	NA	-0.0216192396897516	NA	-0.0347479924672705	0.855569342225367
ENSG00000178104	430.470677381068	-0.215611345196301	0.454315391433782	-0.474585165419664	0.635082681874447	0.892786880397726	-0.0281377447094448	0.923101864380985	0.0331627843320185	0.903260473187968
ENSG00000269713	21.0624680193964	-1.27331212789552	0.928309921918182	-1.37164550095991	0.170173821842377	NA	-0.0134985451440491	NA	0.361238846151592	0.152966779405862
ENSG00000271383	10.7937647842787	-0.0907773102788453	1.51196520811438	-0.0600392851579278	0.95212434607798	NA	-0.0010521661655614	NA	-0.125797295261498	0.56563106830086
ENSG00000263464	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000272058	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000150337	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000203814	73.855772039226	1.19201885783466	0.791873955290951	1.50531388217799	0.132243397793165	NA	0.224181415805632	0.295035085290771	-0.018411156644273	0.842284585241294
ENSG00000183598	5.46538116129632	0.133210134366159	1.23400005866116	0.107949860643189	0.914035465104338	NA	0.00779538473431203	0.947623304021109	0.00749686641623745	0.957310990177209
ENSG00000270882	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000203811	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000203812	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000272196	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000203852	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000270276	0.0697049811965552	0.16136448019789	6.12047839850729	0.0263646842111632	0.978966462269028	NA	0.00424862186363466	NA	NA	NA
ENSG00000184678	361.686729730984	0.584205009688999	0.508301237358119	1.14932832492281	0.250420622643136	0.660775033508325	0.0672983249683573	0.744072923545508	-0.0788988206854637	0.730159325520346
ENSG00000184260	309.256075836773	-0.351240201365848	0.642256233253849	-0.546884846233983	0.584457847239778	0.8693178627071	0.523227315028322	0.00628309708492124	0.0353143357838231	NA
ENSG00000184270	62.1010750230117	-1.15085795763842	1.02900599426928	-1.11841715602024	0.263388870470465	NA	0.168465354430092	0.456296444847925	0.0190325582629652	NA
ENSG00000178096	98.9041830210272	-0.620950083801008	0.270215466074534	-2.29798128442334	0.0215628543504727	NA	-0.192172512969416	0.375555406967873	0.0550350012090743	0.830122597161304
ENSG00000159164	167.935149840844	-0.529706539841787	0.488995608193437	-1.08325418667614	0.278695614117657	0.68293405247316	-0.193405305653774	0.350400739264498	-0.0272203668617683	0.923348463051525
ENSG00000143368	788.846117863759	-0.172696916729051	0.278963020190048	-0.619067418367491	0.535871946216543	0.851079155881769	0.0176771970854162	0.958385341621073	0.0863338069094185	0.727076680248892
ENSG00000014914	92.2025831746405	-0.299079591457205	0.353931313650037	-0.845021561875507	0.398098800496065	NA	0.0297390654546439	0.865490625396484	0.456433978883987	0.006186545067641
ENSG00000264522	288.293612036114	0.060327957204575	0.164951527779337	0.365731424356848	0.714565495014446	0.922860307177879	0.0354121462728192	0.905365455042476	-0.0064087613168525	0.985504545318364
ENSG00000136631	1108.20065484261	0.07214442695014	0.182505361844962	0.395300314581587	0.692621267274963	0.915061747121451	0.14017607540033	0.515182665394539	0.0925210698960198	0.677934939424603
ENSG00000023902	571.492510778358	-0.140274894349099	0.305376539505194	-0.459350592473109	0.64598242221074	0.895841656429411	0.21593105990584	0.35885442639908	0.437833178919614	0.0518354225375948
ENSG00000143401	723.533629830523	0.500555099877719	0.30383821647728	1.64743956728415	0.0994677281793065	0.486377112750204	0.395957224579308	0.138766634840146	0.0692545748707836	0.78376076415795
ENSG00000118298	0.0989965576615295	0.882651198382723	6.12047839850729	0.14421277895499	0.885332450282213	NA	0.00424862186363466	NA	-0.00615993479475467	NA
ENSG00000117362	1016.57669716582	0.166637062203377	0.135074095056403	1.2336715055081	0.217325335950909	0.625159370425034	0.126648685009786	0.542180636189073	0.00575437666817353	0.984878105501462
ENSG00000118292	293.579442158301	-0.0632809160197162	0.546975581015847	-0.115692396911377	0.90789633217457	0.982430861436759	-0.0565133812327558	0.772611889687097	-0.0788844189586253	0.72701500133425
ENSG00000159208	114.843272782	0.335680128361941	0.344775205078431	0.973620270302148	0.330245117887988	NA	0.122261170603996	0.590658144706043	-0.0086959665485645	0.980587234389224
ENSG00000266472	1165.66572955106	0.109313707277762	0.111393665902684	0.981327855510752	0.32643109044964	0.727453961952038	0.069802640710871	0.764919321489813	-0.0188912591853818	0.930465101377634
ENSG00000278939	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000117360	649.440109440052	-0.138818133447542	0.166263468176042	-0.834928652520101	0.403757881094211	0.781111437008929	0.0775750618726524	0.758555520079619	0.221730891840992	0.14116860940433
ENSG00000163125	640.473002962854	0.0730866148715206	0.232500560921449	0.314350273314881	0.753255019326642	0.934016771376738	0.194477535862801	0.359550600540391	0.12904556430526	0.56486982234845
ENSG00000143374	327.503206444288	-0.232075574855304	0.189960003082752	-1.22170757574796	0.221818230402664	0.631279917417625	-0.0289691742630159	0.929264783006306	0.122702769741778	0.562808808875537
ENSG00000143369	4167.52414576258	-1.03655199450919	1.08315711898882	-0.956972886331445	0.338580940482039	0.737114639188854	-0.0315960668798947	0.795494137835498	0.0337718743874388	0.787048118917839
ENSG00000143382	1232.76743825395	-0.293223375269359	0.99580920385999	-0.29445738614662	0.768408421611694	0.938413746791814	-0.0618231564614491	0.615680307557459	-0.0390212515659643	0.766846822259052
ENSG00000143384	3185.98917038894	-0.0140071176549685	0.175284360138962	-0.0799108240111325	0.936308181046683	0.989238124697264	-0.100104112027347	0.651373292786219	-0.101218504520424	0.616006866435615
ENSG00000143420	438.102791164031	0.567645059793183	0.227189885941443	2.49854898883787	0.0124702905263274	0.248835785988904	0.168733889724921	0.454657948794217	-0.19770797237125	0.302166038476419
ENSG00000143457	1087.33944552675	0.30633052263283	0.184910768968421	1.65663970974641	0.0975923389416608	0.483411158236542	0.397502300352271	0.0292088160061904	0.122080800583581	0.538014774835244
ENSG00000143452	1.58447905494403	-0.635360787929476	2.3083469486954	-0.275244927236159	0.783128072480462	NA	NA	NA	0.00761519064119177	0.953193068351905
ENSG00000163131	13.4298369707557	0.515018210221113	1.03953250050591	0.495432523726262	0.62029484146649	NA	0.0344280514369788	0.729213132715918	0.0242608202605454	0.881197686965436
ENSG00000143387	109.39868798944	-0.17340150625747	0.548844194467315	-0.315939401391986	0.752048504487948	NA	-0.00661273245366543	0.973586762028492	0.0703830430484833	0.787051108233452
ENSG00000143437	882.543482846335	0.0858014287826761	0.162701913450367	0.527353532377789	0.597948105881617	0.87488824328156	-0.0882106107399892	0.681111059469794	-0.151144544907411	0.428902256168647
ENSG00000283324	0.12730625606125	0.695752261867522	6.09419755729346	0.114166345171212	0.909105930097721	NA	NA	NA	-0.00573503394399966	NA
ENSG00000143379	449.118709239728	-0.357283326855541	0.162412600308926	-2.19984980337702	0.0278175531158443	0.318102553528616	-0.118277702554704	0.592795851471631	0.133528869810704	0.453898708314191
ENSG00000143418	3069.99168239238	-0.0767602391753051	0.14591768523358	-0.526051650644198	0.598852320525924	0.875309405600602	-0.10276335584541	0.622289533825376	-0.0525895248696305	0.810367177455081
ENSG00000143412	5.27305135593032	-0.0617385877060921	1.09823203783642	-0.056216341883197	0.955169462809241	NA	-0.0479695041857477	0.5004093305191	-0.11007884615907	0.288294772965724
ENSG00000143409	96.6460423387238	-0.467582852299029	0.378081966496736	-1.23672349842971	0.216189751774822	NA	-0.711971446897319	0.0628476504664277	-0.517547182663195	0.00456604611301909
ENSG00000143363	270.463141403041	0.0982985741524917	0.223640992867948	0.439537371444839	0.660272209289029	0.900901173977404	0.0137703014218743	0.970415209358005	-0.0434311479873171	0.873685586744748
ENSG00000163141	3.55822094342491	-1.25287266474115	1.80017971218937	-0.695970883494412	0.486447064258892	NA	NA	NA	0.0854969412587078	0.499637831076418
ENSG00000143443	22.4843846418015	0.616894001224399	0.459229103012485	1.34332514463402	0.179166713589564	NA	0.0475992298927538	0.790239369023594	-0.0909682881481759	0.691293189064195
ENSG00000197622	660.019330488045	0.00703072347607361	0.315939605466865	0.0222533780330715	0.982245838601892	0.997827809230407	0.0223971863245529	0.944475793672893	0.0203279075410886	0.950117618350991
ENSG00000213190	1040.92786888796	0.287517085967103	0.333653384527769	0.861723870639095	0.388839486612234	0.771719324838917	0.184271853003338	0.422811930669014	0.0261721444838024	0.933980722267042
ENSG00000143458	124.521041760719	-0.0190542624604943	0.292487495109354	-0.0651455627303668	0.948058103641302	NA	-0.0356755076068036	0.897181958024612	-0.078713598031792	0.747668262227461
ENSG00000143434	55.5198133319058	-1.30444248210356	0.46288203478219	-2.8180883769174	0.00483105104532751	NA	-0.0959483597522486	0.431993011518449	0.250415978577905	0.249624205077242
ENSG00000163154	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000163156	573.852204003378	0.0214031455659613	0.20401047900995	0.104911991138051	0.916445643927523	0.984476384578629	0.18837119937957	0.358703769020119	0.170555923762225	0.393960241885915
ENSG00000163155	124.647091479341	-0.228592719569893	0.302617823053381	-0.755384191398303	0.450018495797503	NA	0.031854928480471	0.916263398533684	0.19856294234236	0.347530752656641
ENSG00000163157	5.50333786545226	-1.93569916228653	1.32363935110696	-1.46240678071991	0.143629772411271	NA	-0.0161655556757394	NA	0.00655536493286605	0.982016974339064
ENSG00000163159	610.438057414906	0.0115969977922958	0.155354547860007	0.0746485889987982	0.940494313509296	0.989238124697264	0.0729028617584898	0.758555520079619	0.0686421965912375	0.760588333645319
ENSG00000143398	754.089368986383	-0.013859931664563	0.182458411072384	-0.0759621416360168	0.939449217736105	0.989238124697264	-0.0551790242533821	0.830576673940005	-0.0486075966727003	0.849275182232841
ENSG00000159352	1413.46037316364	-0.108104372316864	0.186136100902048	-0.580781330397332	0.561387839341315	0.858581777715899	0.0415729425676186	0.889450785295703	0.131980353364775	0.469788118008673
ENSG00000143373	340.298584870475	-0.218144799488612	0.26550368387995	-0.821626262584168	0.411289637527555	0.784925079193681	-0.0252554026847302	0.938904729281303	0.08728887285683	0.72701500133425
ENSG00000143393	937.061408916508	-0.205922156870227	0.142507545202177	-1.44499125697578	0.148460341452222	0.553871954368148	-0.0674910004725094	0.777921542377176	0.0860126993865995	0.65530111047191
ENSG00000143390	690.274219980728	0.0486439955066337	0.269412037905273	0.180556132104747	0.856715991352789	0.965131135995384	-0.0237783878961276	0.943103470462728	-0.0639168779627693	0.805374588016754
ENSG00000143416	55.4002580194264	-0.675717275464417	0.743365713373175	-0.908997096998475	0.36335165817744	NA	-0.118928717858414	0.329642762088667	-0.0721092053666946	0.69828652177483
ENSG00000159377	5559.15288733463	-0.0663350110822258	0.129700854284494	-0.511446215587158	0.60903864055759	0.879619036556093	-0.0147109686787045	0.962664704980431	0.0357584630856203	0.873187965983247
ENSG00000143442	896.535776854844	0.0235690839466333	0.25465146505524	0.0925542837207733	0.926257664086664	0.987398601713697	0.013739386557944	0.970142925126433	0.0050385952463882	0.989103863265789
ENSG00000143375	33.5571275461702	-0.316612964432297	0.893560472977144	-0.354327405930807	0.723093531347496	NA	-0.196435761869811	0.151901877865126	-0.104438714570249	0.367690856005957
ENSG00000143367	832.19523555875	0.0776700674034609	0.293277751710277	0.264834502278201	0.791136956604823	0.948496594709608	0.534670907423278	0.0268530437011266	0.439515737883751	0.0585073343341074
ENSG00000143376	320.137706529749	0.218080221580325	0.288115763608592	0.756918742830707	0.449098545655043	0.80838029597801	0.0329198120755628	0.917843500884799	-0.0593515743623602	0.813565893821051
ENSG00000159409	0.0387699338288991	-1.28126300223811	6.12047839850729	-0.209340335642815	0.834182565975513	NA	NA	NA	0.00655148035354005	NA
ENSG00000178796	2.11799297797344	2.63946155361374	1.6287776696682	1.62051678554227	0.10512131155607	NA	0.0312453989678601	NA	-0.00589499069903768	0.963667542047798
ENSG00000143436	491.679427034299	0.021299391159587	0.210904866532023	0.100990515343812	0.919557989340986	0.9850601480176	0.0884681674589329	0.72645766754331	0.118090460879376	0.486223301008
ENSG00000143450	22.5079885295771	0.332193255454518	0.675901095112573	0.491482049454573	0.623085545062741	NA	0.0365031881569693	0.717955672406451	0.129614597686911	0.562285603515148
ENSG00000182134	117.655572166523	-0.115141479592233	0.302292671142253	-0.380894049323643	0.703281868213146	NA	-0.125634898640356	0.584878185819069	-0.0900450002055201	0.716370897119135
ENSG00000213171	0.0672458077366704	0.943436051564037	6.11665718101626	0.15424046560793	0.877420136986396	NA	NA	NA	-0.00817524253087341	NA
ENSG00000143365	0.432538300607304	2.17138139876835	3.10897129710731	0.698424395486917	0.48491182427725	NA	0.0062921164558834	NA	-0.0130818610566811	NA
ENSG00000225556	0.135829379341144	0.812911261185865	6.08959343055175	0.133491877652694	0.893804387476152	NA	NA	NA	-0.00614314670232031	NA
ENSG00000196407	0.881407624683544	1.02516068778387	2.325270291486	0.440878074061974	0.659301267745578	NA	0.0125159083611062	NA	0.0226556156175791	NA
ENSG00000159445	96.0614069267512	0.606800675105957	0.390555243058454	1.55368718226409	0.120259051990093	NA	0.104466927629199	0.573738137067719	-0.0672415650227705	0.795770646805728
ENSG00000197747	4106.28626049405	0.133552031177618	0.355110973982156	0.376085339408093	0.706853453077375	0.920357060634908	-0.10135820562435	0.656778826655095	-0.242447354350448	0.272467466547424
ENSG00000163191	12259.0550398012	0.203002400302724	0.185283423545737	1.09563174307719	0.273239964393129	0.67856637249816	0.512730057892959	0.0019981730570382	0.28984453244006	0.102588872582317
ENSG00000182898	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000159450	2.60674143185943	0.118878012507001	1.4754269053848	0.0805719429902879	0.93578237989017	NA	-0.00759880128278681	NA	-0.0194960008031053	0.849275182232841
ENSG00000215853	0.0916400342640744	0.16136448019789	6.12047839850729	0.0263646842111632	0.978966462269028	NA	0.00459966719679351	NA	NA	NA
ENSG00000197915	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000143631	124.85208937884	-0.660919264915609	1.20637155607813	-0.547857135378949	0.583790003413338	NA	-0.269039200355101	0.0337630388132306	-0.0637723825813828	0.413779686649172
ENSG00000143520	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000143536	0.602771710498967	0.946047734715307	4.76961157665695	0.198349010084045	0.842772008825754	NA	-0.00335270379620356	NA	-0.00820164401514622	NA
ENSG00000186207	0.0998259244072443	0.138246969544262	6.11889885606005	0.022593439243949	0.981974577218252	NA	NA	NA	-0.00268257970717166	NA
ENSG00000279850	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000169509	0.0697049811965552	0.16136448019789	6.12047839850729	0.0263646842111632	0.978966462269028	NA	0.00424862186363466	NA	NA	NA
ENSG00000185966	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000163202	0.264187495209993	-1.28126300223811	6.12047839850729	-0.209340335642815	0.834182565975513	NA	-0.00692999894607681	NA	NA	NA
ENSG00000244057	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000187238	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000185962	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000187223	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000187180	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000159455	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000187173	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000187170	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000198854	0.0931395993488091	-1.28126300223811	6.12047839850729	-0.209340335642815	0.834182565975513	NA	-0.00559313146953918	NA	NA	NA
ENSG00000203786	0.237710753158681	-2.06606663896252	6.10528963426113	-0.338405999179523	0.735057253852831	NA	-0.00735379592737682	NA	NA	NA
ENSG00000240386	0.264187495209993	-1.28126300223811	6.12047839850729	-0.209340335642815	0.834182565975513	NA	-0.00692999894607681	NA	NA	NA
ENSG00000186226	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000172155	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000197084	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000196734	0.314766262670571	0.367446828642936	6.10741142730209	0.0601640863755029	0.952024948797643	NA	0.00261363177583662	NA	NA	NA
ENSG00000186844	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000235942	0.0916400342640744	0.16136448019789	6.12047839850729	0.0263646842111632	0.978966462269028	NA	0.00459966719679351	NA	NA	NA
ENSG00000163206	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000163207	1.99597338734576	-0.318948917010402	3.27372616483782	-0.0974268771884903	0.922387401344553	NA	0.0118191233674208	NA	0.0124685499515056	NA
ENSG00000283227	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000184148	0.0368475625404247	-1.28126300223811	6.12047839850729	-0.209340335642815	0.834182565975513	NA	NA	NA	0.00649678495225839	NA
ENSG00000169474	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000163209	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000169469	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000163216	0.110813331660881	0.161364480197891	6.12047839850729	0.0263646842111632	0.978966462269028	NA	0.00487004201900104	NA	NA	NA
ENSG00000241794	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000196805	0.144571153809872	-1.28126300223811	6.12047839850729	-0.209340335642815	0.834182565975513	NA	-0.00616134641752001	NA	NA	NA
ENSG00000203785	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000244094	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000159516	0.0368475625404247	-1.28126300223811	6.12047839850729	-0.209340335642815	0.834182565975513	NA	NA	NA	0.00649678495225839	NA
ENSG00000203784	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000203783	5.63038376271209	0.199548552086216	1.47065690414865	0.135686679553403	0.892068978502117	NA	0.0242656656022474	0.685300409443958	0.0766673646406014	0.415138028269798
ENSG00000203782	0.270388774819095	0.194840992307236	6.11184918488515	0.0318792212329266	0.974568369270504	NA	0.0021939555665982	NA	NA	NA
ENSG00000159527	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000163218	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000163220	1.33013098921379	-0.58558313471089	4.19744091203487	-0.139509559987351	0.88904750203763	NA	-0.00281645152844941	NA	NA	NA
ENSG00000163221	0.144571153809872	-1.28126300223811	6.12047839850729	-0.209340335642815	0.834182565975513	NA	-0.00616134641752001	NA	NA	NA
ENSG00000143546	0.598079971616542	-2.01433584387749	6.08736849812977	-0.33090420671861	0.740716844313976	NA	-0.00700708464126698	NA	NA	NA
ENSG00000184330	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000197364	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000143556	0.36194894257296	0.916130077250396	6.11184929057161	0.149894088302154	0.880848175874514	NA	0.000895011528404249	NA	-0.0063817130826417	NA
ENSG00000197956	22511.8472155136	-0.146302131619662	0.209798829977789	-0.697344840460503	0.485587012415306	0.829573635344574	-0.428011484152437	0.0143503046228182	-0.251004733208369	0.18510830233141
ENSG00000196420	0.281431250939078	1.15201191017641	6.05749912991256	0.190179459455084	0.849168506356456	NA	NA	NA	-0.00967384726635632	NA
ENSG00000196154	918.056470595597	0.0866271542502785	1.06766639349151	0.081136912033906	0.935333070886812	0.989238124697264	-0.0216637664905521	0.844122064897837	-0.0810936563748101	0.597896606794973
ENSG00000188015	32.3703690159092	1.06714126115621	0.473743456514242	2.25257203341262	0.0242861461197171	NA	0.0178126434627623	0.939583398441823	-0.692308853079455	0.0310482043357381
ENSG00000196754	53.7103673842077	0.141287036735252	0.39984278600421	0.353356473295892	0.723821212985959	NA	-0.0537197241805975	0.781896833048624	-0.25233815600182	0.264943325954663
ENSG00000188643	2305.08138034861	0.0921058222635555	0.248088637865757	0.371261751670363	0.71044258313391	0.92145756074577	-0.197132702387299	0.364717017731413	-0.279390098699848	0.17833940780113
ENSG00000189334	0.172364657016093	-2.26276913641833	6.0785156828145	-0.372256855866268	0.709701617998836	NA	NA	NA	0.0132680599209892	NA
ENSG00000189171	2370.93989872142	0.103700444131919	0.191719445128694	0.540896850928754	0.58857868157021	0.870938369460881	0.0770951832301598	0.748442975649671	0.00467968614829775	0.989399315731172
ENSG00000160678	4.55566625974857	-0.479768245470088	0.995960842907559	-0.481713963843676	0.630009155023341	NA	0.029032984145616	0.758555520079619	0.117095796916335	0.294200603468337
ENSG00000160679	468.686290830007	-0.0858529254046195	0.197860160957317	-0.43390708361518	0.664355915624218	0.902352185443228	0.102911045958688	0.668037830458787	0.204046980076784	0.248520248147691
ENSG00000143553	417.338192360567	-0.0237982391413934	0.246743956389404	-0.0964491268180677	0.92316387639576	0.986148281801569	-0.0851835519013434	0.739114074177479	-0.098904327498617	0.669451612021541
ENSG00000143621	2690.88913999242	0.121647268416886	0.188416978461204	0.645627954605658	0.518520328839495	0.843174512206034	0.253868481891285	0.181359669190803	0.158579643120114	0.388859043021049
ENSG00000169418	3.89518620292476	-1.13853461035933	1.80172354916751	-0.631914152915073	0.527442974732601	NA	-0.0227400633925033	NA	-0.0117245826700217	0.910485641540926
ENSG00000143624	912.050664757076	-0.147015061664203	0.190206463973479	-0.77292358310547	0.439567606881627	0.802539391386359	-0.0425815481819727	0.886068303419579	0.0497877420074234	0.840130710358381
ENSG00000279767	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000143554	48.0358447715496	-0.417100452551857	0.493323145867837	-0.8454913499307	0.397836560250029	NA	-0.0789664253478671	0.706624307760643	0.0195560767365065	0.941974751619501
ENSG00000143614	646.094516615375	0.016841166891903	0.27411500097482	0.0614383263667134	0.951010129969461	0.991300710187637	0.118048278862748	0.540623288614553	0.0522281970188189	0.842684790347861
ENSG00000198837	184.606070589912	-0.265652519376595	0.286229284518941	-0.928110901800533	0.353350045155181	0.748976555254074	0.0262083722696887	0.933785750986635	0.201982529573472	0.344495517139144
